"","logFC","logCPM","PValue","FDR"
"Potri.009G104300",0.401403060937505,6.34729330453003,0.291867046645251,0.400628006816614
"Potri.001G181800",0.336620690690782,10.4576830072057,0.29188405732591,0.400628006816614
"Potri.001G187000",0.323403744019907,6.06349102132406,0.2919304855873,0.400628006816614
"Potri.011G138200",0.300353823443881,5.68273793193568,0.29211020813251,0.400803582865738
"Potri.001G251300",-0.373860953052114,5.30671465061206,0.292261099913523,0.400841649517705
"Potri.001G222500",-0.355944427376199,5.30391859766288,0.292261099913523,0.400841649517705
"Potri.015G096300",0.32983761547885,5.83247037328257,0.292293316521696,0.400841649517705
"Potri.006G233500",-0.326740552842513,6.38623172402207,0.292713646897482,0.401346966693801
"Potri.012G076200",-0.350115448083446,7.02803291533391,0.292780591907811,0.401367655218997
"Potri.003G084900",-0.344016559257701,5.61816538455239,0.293062744877215,0.401683308898467
"Potri.009G014500",0.317835123065875,6.28898989770288,0.293504394101682,0.402217423928297
"Potri.003G033600",-0.367103239196641,5.35854988303723,0.293722321688016,0.402444816757877
"Potri.009G001100",-0.344523632018131,7.6879964085892,0.29378647314851,0.402461469410525
"Potri.002G037100",-0.462640520160458,5.80447868555621,0.294195683149633,0.402950732185128
"Potri.006G275300",0.307641087344705,5.87419975433238,0.294683290654866,0.403547181470039
"Potri.006G126300",0.306679189628919,6.11063872621763,0.295368752358907,0.404350601739694
"Potri.003G081900",0.378999347192864,6.21698864988515,0.295374457653259,0.404350601739694
"Potri.005G211000",-0.451704626269668,7.17805466220232,0.296469654576952,0.40577809485864
"Potri.010G137400",-0.35822237139196,6.30287851378741,0.296618094753,0.405867698329578
"Potri.005G102300",0.426393372314148,6.59303175310134,0.296639996053026,0.405867698329578
"Potri.007G080900",0.333143382250908,5.69297568520088,0.296792865431085,0.406005086326723
"Potri.014G009700",0.333465144276035,6.53550711479966,0.296877027583177,0.406048452640712
"Potri.009G036700",0.32162680864627,5.85922021171894,0.297379546844504,0.40666390328206
"Potri.018G023700",-0.325281229801073,6.41520629627994,0.297580319465455,0.406866573513977
"Potri.014G180700",-0.370006498421893,5.33681991293182,0.297709258501296,0.406899110153635
"Potri.010G031900",-0.356349029159844,5.34197207075091,0.297709258501296,0.406899110153635
"Potri.016G141200",0.305446969278638,5.5889098272768,0.298143041362058,0.407420045929084
"Potri.009G163700",-0.391538977354779,6.99465551901055,0.298283119922609,0.407539514245541
"Potri.003G224000",0.320032809181443,6.29959531133246,0.298780384357513,0.40814687167793
"Potri.010G206800",-0.33477837804253,5.83656212206986,0.298876148067609,0.40820564426386
"Potri.003G191100",-0.298370565362655,5.68499177774818,0.299000610759722,0.408303586323262
"Potri.015G112700",-0.326483115355788,5.86589813562136,0.299183414972741,0.408481148683897
"Potri.010G125400",-0.321963942497837,5.90007684711286,0.30003433458975,0.409570678963786
"Potri.006G138600",0.326370394205783,6.36160922695922,0.300273056015358,0.409757585572883
"Potri.006G100900",0.32890659406595,5.48262709813213,0.300277135060645,0.409757585572883
"Potri.005G210200",-0.363471509548717,5.76231791275799,0.300532653018515,0.410033973975551
"Potri.018G009100",0.318742071312515,5.65464150392787,0.300686894125008,0.410172111478246
"Potri.010G065100",0.335413073168492,6.22818710906473,0.302105076530684,0.41203406032555
"Potri.004G078000",0.36725160354181,9.50483197760601,0.302523774450457,0.412532419705169
"Potri.005G053900",-0.484935646723276,7.60554702098629,0.302579225745546,0.412535354460195
"Potri.010G232800",-0.344037813560138,5.8829625775719,0.302827369792253,0.412661292022352
"Potri.009G046300",0.321939936320693,6.19529112861515,0.303033590356828,0.412661292022352
"Potri.006G245200",-0.342748797067905,5.35702325650241,0.303044804115639,0.412661292022352
"Potri.008G183800",0.336448461262169,5.36500445845824,0.303044804115639,0.412661292022352
"Potri.001G115500",-0.327915394786725,5.36457621565075,0.303044804115639,0.412661292022352
"Potri.008G206600",0.324008001500199,5.37014744911759,0.303044804115639,0.412661292022352
"Potri.002G066800",-0.31245459848899,5.36581774223641,0.303044804115639,0.412661292022352
"Potri.002G009800",0.383370717377758,8.72530403938189,0.303420914424748,0.413100770034749
"Potri.018G047300",-0.519056907664579,6.4459115626301,0.303620347047947,0.413299593062101
"Potri.011G170000",-0.320024147990484,5.88407340866703,0.304032807449345,0.413788276711435
"Potri.001G082100",0.320764642234229,6.37962350448354,0.304675236700849,0.414589720827105
"Potri.T010600",0.352328028436171,5.55470604797801,0.304959721761691,0.414903892852081
"Potri.015G099500",-0.379252716158817,6.45016713618689,0.305366783837972,0.415384693656573
"Potri.012G057700",0.320128695514971,6.80446587283784,0.305955040963855,0.416111758401026
"Potri.004G167700",-0.455152342640503,8.63444659482386,0.306108883064929,0.41624784872146
"Potri.006G113500",0.38244812431023,5.61911999906021,0.306326137023086,0.41647010373418
"Potri.016G004900",-0.313387358395911,6.76443618316532,0.306671513753218,0.416866441245154
"Potri.018G047000",-0.306801780918113,5.88563930883033,0.306986855275487,0.417221819110144
"Potri.002G082100",0.346841015150509,7.8375645758032,0.307274509191191,0.417539448936063
"Potri.012G145800",0.423105595206096,6.72698415013921,0.307590864718045,0.417895961544263
"Potri.009G061000",-0.329507902557756,6.03576303776013,0.307713530467858,0.417908661791341
"Potri.009G118500",-0.315926840507511,6.38235253413917,0.307737108198947,0.417908661791341
"Potri.013G126000",-0.348385048601747,7.78458315745254,0.307785495174374,0.417908661791341
"Potri.013G074100",-0.320933055158008,6.09106575271232,0.307816186159229,0.417908661791341
"Potri.010G190400",0.338698663629227,5.73110557891629,0.308073477835133,0.418013053940277
"Potri.003G174800",0.345050438028319,6.7003660721255,0.30813465358532,0.418013053940277
"Potri.002G097200",0.322300832619248,6.58495017394583,0.308229851539094,0.418013053940277
"Potri.015G056300",-0.333096943636914,5.39486643809095,0.308271125567326,0.418013053940277
"Potri.015G031100",-0.32413116153344,5.40591694381582,0.308271125567326,0.418013053940277
"Potri.009G163500",0.320723100000664,5.39998241513496,0.308271125567326,0.418013053940277
"Potri.002G144800",-0.307909323384114,5.39516190063743,0.308271125567326,0.418013053940277
"Potri.014G049300",0.333035885243319,7.56029009727787,0.308373814255256,0.418063640852346
"Potri.018G005600",-0.316796018483525,6.63719616655237,0.308416458561615,0.418063640852346
"Potri.001G088600",-0.348646228465792,6.60353291903057,0.308793916109543,0.418501998019237
"Potri.018G124700",0.338675779585868,5.74996494783238,0.309761942431264,0.419740447202028
"Potri.012G061000",-0.314137926695193,5.72517833382039,0.310476663746653,0.420635283983737
"Potri.009G121400",0.315599159244629,6.57672203788156,0.310590361697655,0.420715680703509
"Potri.001G418400",-0.301715667140439,5.64284679031999,0.311217386224057,0.42141752438317
"Potri.009G018100",0.285838112943349,5.65004716722675,0.311217386224057,0.42141752438317
"Potri.004G167200",0.320196403114206,6.5231981580219,0.311495774249519,0.421720708884253
"Potri.005G085500",0.334769876993146,6.30342968143905,0.312007546782097,0.422316020547141
"Potri.019G124200",0.321975782934529,6.82404936969472,0.312044615182054,0.422316020547141
"Potri.001G221000",0.309089188430282,5.81637156222058,0.312112824069752,0.422334485716762
"Potri.001G399000",-0.308471552468019,6.7780687890782,0.312455733973541,0.42272459027359
"Potri.012G111100",0.341721468593806,7.83120349226433,0.312526652125745,0.422746642337166
"Potri.008G061800",0.47291406505886,10.8210498446389,0.31261917631343,0.422797907507592
"Potri.009G076600",0.34361229808972,5.41496527387845,0.313391506865396,0.423546405297392
"Potri.012G065300",-0.311999744828464,5.42018841824347,0.313391506865396,0.423546405297392
"Potri.018G132000",0.309440304003889,5.42888642729403,0.313391506865396,0.423546405297392
"Potri.018G064100",0.306429047541235,5.41941072886797,0.313391506865396,0.423546405297392
"Potri.006G109900",-0.38179976290768,8.46993238673083,0.313808941741747,0.424036523931759
"Potri.001G109500",-0.308830123658573,5.75318914982011,0.314356450400059,0.424687948087865
"Potri.019G065700",-0.308622401067915,6.19818746047995,0.314400767770473,0.424687948087865
"Potri.001G471500",0.320031608015221,6.20136597347236,0.314882139767001,0.425263961227811
"Potri.010G112000",0.30704236364046,5.55444419114649,0.315378354718435,0.425859816036407
"Potri.012G014000",0.319653870311337,6.22434177244528,0.315805737963846,0.426330397052705
"Potri.014G078500",0.32673084789669,6.26748421163203,0.315837015077546,0.426330397052705
"Potri.008G038200",-0.446101029571998,10.6556420125563,0.315991272936828,0.426464246300095
"Potri.008G054600",0.388627769596003,7.73709601346169,0.316210000159933,0.426685042056813
"Potri.014G160900",0.337072889265244,8.33503625955065,0.316430556695555,0.426908228834512
"Potri.018G086000",0.347034381560793,5.7890929336094,0.316561832160425,0.427010906399736
"Potri.017G035800",-0.33042384470348,6.80607087953617,0.317827541330313,0.428582461051772
"Potri.007G037300",0.427835250366534,5.94628255806448,0.31783763907457,0.428582461051772
"Potri.013G112800",-0.33211876231476,7.13428647858401,0.318065059830126,0.428814416144431
"Potri.012G061400",0.340745127574217,5.44764740189751,0.318409127197821,0.429054081565308
"Potri.006G059300",-0.336579994847085,5.44640698440743,0.318409127197821,0.429054081565308
"Potri.007G134200",-0.319980675610294,5.45050268552744,0.318409127197821,0.429054081565308
"Potri.013G016800",-0.298435674184651,6.53392913243276,0.319063370999101,0.429860834035342
"Potri.004G042200",0.310506234779766,6.17815699184892,0.319167165763421,0.429925837627721
"Potri.011G134200",0.323537799916728,11.2222437425947,0.319292575206796,0.430019929023944
"Potri.007G144800",0.327788446341422,7.08231914495964,0.319377220038564,0.430059095876563
"Potri.018G016800",0.309344810497592,6.0410699279512,0.319860642580896,0.430601381304541
"Potri.014G005200",0.347299646225147,6.73955933503882,0.319891207041487,0.430601381304541
"Potri.006G148600",0.34686078416812,7.6879657747899,0.32009182618539,0.430796510985032
"Potri.004G158400",0.334043100154124,6.89188980430587,0.32024489461973,0.430927587683711
"Potri.017G076500",0.334077717406656,6.47167024335596,0.320519297052499,0.431221859757751
"Potri.001G238800",-0.361306645959378,6.968973803537,0.320696081096737,0.431384718055048
"Potri.004G134500",0.323090537313956,7.18211672287732,0.320988776226163,0.431703410597828
"Potri.013G007900",-0.461226027432715,9.66510594958181,0.321381175593159,0.432111924015389
"Potri.002G217200",-0.309240372992551,5.83747394299748,0.321404179141679,0.432111924015389
"Potri.010G036700",-0.312096360908743,6.15810082594222,0.321505435107144,0.432172988490672
"Potri.008G164900",0.375494736688124,6.07852210135761,0.321643037184138,0.432282880327354
"Potri.006G221800",-0.333848645125131,5.37323848226283,0.321995637945468,0.432681638489223
"Potri.003G094000",0.297018236154517,5.80224809736265,0.322234635452273,0.432927630342058
"Potri.002G014700",0.409213041546594,6.21962606349149,0.322553065325601,0.433280237004538
"Potri.016G110800",0.290650920592024,5.75882001302447,0.322710104782381,0.433415965819127
"Potri.004G203800",-0.300293967679086,6.36134344260515,0.323219507237045,0.433567473559626
"Potri.008G117800",-0.339676810869188,5.20580537260825,0.32322113983714,0.433567473559626
"Potri.002G075400",-0.430172458595396,6.57546714598438,0.323229558984899,0.433567473559626
"Potri.011G169000",0.333746466197344,5.47433263240812,0.323327061677798,0.433567473559626
"Potri.005G003800",0.317426761852154,5.46566252357286,0.323327061677798,0.433567473559626
"Potri.005G144800",-0.3148634320645,5.47428992271001,0.323327061677798,0.433567473559626
"Potri.011G132800",-0.314475855665006,5.48312519311599,0.323327061677798,0.433567473559626
"Potri.009G112100",-0.304928016300091,5.48160160849935,0.323327061677798,0.433567473559626
"Potri.016G013100",-0.298735496022846,5.47018772008486,0.323327061677798,0.433567473559626
"Potri.008G018800",0.333494647493935,8.74448695294994,0.323392903014633,0.433580645995714
"Potri.011G045100",0.342115211516202,7.12332250022266,0.323633949522252,0.433828674974408
"Potri.005G128900",-0.31208770079319,6.16938830801704,0.324118861355967,0.434403460934232
"Potri.006G062800",0.344409736979901,6.62506695706971,0.324970640620533,0.435469660388318
"Potri.007G008100",0.331295514180569,5.88256684824132,0.32548503598243,0.436083465207549
"Potri.001G449600",-0.31076174942257,6.07318553423409,0.32567880605973,0.436267559519264
"Potri.010G215700",-0.294999255279037,5.77025451277184,0.325867527223413,0.436331128895372
"Potri.011G102500",-0.300962205323259,5.89322016325191,0.325903296538829,0.436331128895372
"Potri.010G191800",0.313640706568179,6.7123060233873,0.325946264483932,0.436331128895372
"Potri.011G079900",-0.32830111147538,7.23709017769261,0.325951755461633,0.436331128895372
"Potri.017G092000",-0.331867597998481,8.6442117013472,0.326355164499352,0.43679560318606
"Potri.010G087700",0.274461814510787,5.67491518302668,0.326928240356005,0.437486960642371
"Potri.006G133500",-0.303014075745244,5.6425742206332,0.327339337347979,0.437961360600407
"Potri.004G043200",0.296309115924321,6.09175812281116,0.327444916737675,0.438026902099827
"Potri.012G038900",-0.301348761494035,5.84198881882622,0.32781131213051,0.438361703145584
"Potri.018G093800",-0.321958848629652,6.4499868786542,0.327842184780683,0.438361703145584
"Potri.015G040200",-0.287056699258643,5.76655478500538,0.328128699658051,0.438361703145584
"Potri.001G457800",-0.333579687997838,5.49785952393423,0.328148282690635,0.438361703145584
"Potri.010G141100",-0.32365668793238,5.50180068434375,0.328148282690635,0.438361703145584
"Potri.015G086600",-0.312934181017643,5.49167613250699,0.328148282690635,0.438361703145584
"Potri.003G133400",-0.311773875617542,5.48883739922393,0.328148282690635,0.438361703145584
"Potri.002G224700",0.287048616522668,5.50123041756367,0.328148282690635,0.438361703145584
"Potri.015G070500",-0.293317007780012,6.12080315674341,0.328211328605781,0.438370264608929
"Potri.004G091200",-0.325224559390803,7.80199538850255,0.328278982525793,0.438384976664879
"Potri.017G032000",-0.305963547181817,5.67580044643629,0.328582196256553,0.438685629193381
"Potri.006G255200",-0.369880995786426,6.39114267738706,0.328638533686442,0.438685629193381
"Potri.012G023400",-0.331342008958115,9.08194614420647,0.328674155515816,0.438685629193381
"Potri.018G091400",0.306550869795645,5.47247130695189,0.329039379789251,0.439069328245311
"Potri.001G053400",-0.341499611970559,5.23624100385717,0.329131814273811,0.439069328245311
"Potri.002G222400",-0.330963591638556,5.23090670341634,0.329131814273811,0.439069328245311
"Potri.006G163700",0.302758342201493,6.85134440892211,0.330765789460681,0.441101700603073
"Potri.005G108100",-0.346964542610777,7.21875238360841,0.330769285568506,0.441101700603073
"Potri.019G130700",-0.330543105793789,10.3303713265208,0.330898689738542,0.441139492698416
"Potri.015G118300",0.393254321326803,8.77388646210254,0.33091161429031,0.441139492698416
"Potri.004G132300",0.31293057441566,5.7936999641276,0.331200579009262,0.441448679444066
"Potri.013G018600",-0.355394983250877,8.4802275811392,0.331562845249585,0.441855444599137
"Potri.013G010800",0.302248718294603,6.70473977561023,0.331664126259463,0.441914329015018
